"houseID","yearBuilt","lastSoldPrice","latitude","longitude","homeType","architecturalStyle","bathrooms","bedrooms","livingArea","lotSize","stories","constructionMaterials","hasAttachedGarage","hasFireplace","hasView"
15500,1927,514500,45.58190155,-122.688446,"SINGLE_FAMILY","Bungalow",1,3,2040,4356,3,"wood siding",1,1,0
15501,2006,375000,45.61174774,-122.6735916,"CONDO","Chalet",2,2,1961,NA,1,"stucco",1,1,1
15502,2009,852000,45.55787277,-122.8123474,"SINGLE_FAMILY","Tudor",3,5,3520,5662,2,"brick",1,1,0
15503,1958,325000,45.52425766,-122.4738312,"SINGLE_FAMILY","Ranch",1,3,960,8276,1,"cedar",1,1,0
15504,2013,427500,45.32659149,-122.6110687,"SINGLE_FAMILY","Craftsman",3,4,2110,3484,2,"stone",1,1,0
15505,2019,479000,45.42823029,-122.4933777,"SINGLE_FAMILY","Farmhouse",3,3,1815,2613,2,"cement siding",1,1,1
15506,2003,342500,45.47795868,-122.8686829,"SINGLE_FAMILY","Traditional",3,3,1486,2178,2,"cement siding",1,1,1
15507,2020,750000,45.43823624,-122.6423645,"SINGLE_FAMILY","Mid-Century Modern",3,4,2820,4791,2,"cement siding",1,NA,1
15508,2020,300025,45.48654175,-122.410347,"TOWNHOUSE","Townhouse",3,3,1316,2613,2,"cement siding",1,NA,1
15509,2001,440000,45.5187149,-122.8893051,"SINGLE_FAMILY",NA,3,4,1482,2613,2,"t-111 siding",1,NA,0
15510,1984,512500,45.50969315,-122.8928604,"SINGLE_FAMILY","Ranch",2,3,1222,5227,1,"wood siding",1,1,0
15511,2006,559000,45.47251129,-122.4534073,"SINGLE_FAMILY","Traditional",3,5,3026,4791,2,"vinyl siding",1,1,1
15512,2007,349000,45.55273438,-122.6795502,"CONDO","Contemporary",1,2,847,NA,1,"cement siding",NA,NA,0
15513,1977,478000,45.41878891,-122.6016464,"SINGLE_FAMILY",NA,3,4,1944,10018,2,"lap siding",1,1,0
15514,1917,549000,45.4878006,-122.5861969,"SINGLE_FAMILY","Craftsman",3,3,2182,3920,2,"shingle siding",0,1,0
15515,1947,235300,45.50733185,-122.5496826,"SINGLE_FAMILY",NA,1,2,811,18730,1,"wood siding",NA,0,0
15516,2005,1517000,45.39129257,-122.6977539,"SINGLE_FAMILY","Traditional",6,4,6054,17859,3,"cedar",1,1,1
15517,2020,729900,45.46009064,-122.7183151,"CONDO","Contemporary",3,3,1962,7405,2,"cement siding",1,1,1
15518,1905,526000,45.47731781,-122.351799,"SINGLE_FAMILY","Farmhouse",2,4,1860,33976,2,"cedar",0,1,1
15519,1944,580000,45.57490921,-122.7197266,"SINGLE_FAMILY","Capecod",2,4,2259,NA,3,"metal siding",1,1,0
15520,2010,535000,45.54061127,-122.7952042,"SINGLE_FAMILY","Traditional",3,4,2174,3049,2,"cement siding",1,1,1
15521,1992,420000,45.38105774,-122.5962448,"SINGLE_FAMILY","Ranch",2,3,1102,4791,1,"vinyl siding",1,0,0
15522,1949,610000,45.48767471,-122.7273712,"SINGLE_FAMILY","Ranch",3,4,2587,20037,2,"wood siding",1,1,0
15523,1994,493000,45.42440414,-122.8414688,"SINGLE_FAMILY",NA,3,3,1756,5662,2,"vinyl siding",1,1,0
15524,1924,300000,45.58424377,-122.6960373,"SINGLE_FAMILY",NA,2,1,627,3400,NA,"NA",NA,NA,0
15525,1961,532125,45.38049698,-122.6383896,"SINGLE_FAMILY","Ranch",2,3,1648,8276,1,"wood siding",0,1,1
15526,1978,447600,45.36785889,-122.7623749,"SINGLE_FAMILY","Ranch",2,3,1316,7840,1,"t-111 siding",1,1,0
15527,2003,475000,45.5223999,-122.9263229,"SINGLE_FAMILY",NA,3,4,2008,6969,NA,"wood frame",NA,1,0
15528,1986,630000,45.45806122,-122.7327271,"SINGLE_FAMILY","Traditional",2,3,1944,4791,2,"cedar",1,1,1
15529,1900,540000,45.34437561,-122.6502457,"SINGLE_FAMILY","Farmhouse",3,4,1666,10454,2,"wood siding",0,1,0
15530,1990,769000,45.40956116,-122.8160553,"SINGLE_FAMILY","Traditional",3,4,3757,11761,3,"brick",1,1,0
15531,1914,560000,45.46766663,-122.6516113,"SINGLE_FAMILY","Traditional",2,4,3129,4791,3,"wood siding",0,1,1
15532,1950,565000,45.50944901,-122.8226624,"SINGLE_FAMILY",NA,2,4,1947,27878,NA,"wood frame",NA,1,0
15533,1990,1225000,45.5002594,-122.725647,"SINGLE_FAMILY","Custom Style",4,4,4872,20037,3,"cement siding",1,1,1
15534,1927,173000,45.50291061,-122.559288,"SINGLE_FAMILY",NA,1,3,1238,11640,NA,"NA",NA,NA,0
15535,1991,850000,45.52280807,-122.8507309,"SINGLE_FAMILY","Traditional",3,4,3146,10018,2,"brick",1,1,0
15536,1995,946500,45.44615555,-122.5428543,"SINGLE_FAMILY","Daylight Ranch",4,4,3458,18730,2,"cedar",1,1,1
15537,1978,210000,45.47069168,-122.7761688,"SINGLE_FAMILY",NA,4,2,1039,435,NA,"wood frame",NA,1,0
15538,1912,1281300,45.53141022,-122.7044678,"SINGLE_FAMILY","Craftsman",4,4,3560,2178,4,"wood siding",1,1,0
15539,1949,230000,45.5577507,-122.5775299,"SINGLE_FAMILY","Ranch",1,2,768,6098,1,"vinyl siding",NA,0,0
15540,1949,535000,45.52083588,-122.6137009,"SINGLE_FAMILY","Ranch",2,3,2027,NA,2,"vinyl siding",0,1,0
15541,1948,440000,45.4814949,-122.8163376,"SINGLE_FAMILY","Ranch",1,2,1008,9583,1,"lap siding",1,NA,0
15542,1994,580000,45.55673599,-122.8470917,"SINGLE_FAMILY","Traditional",2,4,1600,6969,2,"lap siding",1,NA,0
15543,1992,510000,45.46538544,-122.5199051,"SINGLE_FAMILY","Traditional",3,3,2145,7840,2,"brick",1,1,0
15544,1988,829000,45.46126938,-122.7427216,"SINGLE_FAMILY","Contemporary",3,4,2875,16552,3,"lap siding",1,1,1
15545,1905,565000,45.41421127,-122.6420593,"SINGLE_FAMILY","Craftsman",2,4,3232,12632,3,"board & batten siding",NA,NA,1
15546,2013,462000,45.50559998,-122.8250809,"SINGLE_FAMILY","Bungalow",3,3,1504,1306,3,"cement siding",1,1,0
15547,1966,525000,45.52211761,-122.7855606,"SINGLE_FAMILY","Ranch",2,3,1458,10454,1,"lap siding",1,1,0
15548,1974,830000,45.38551712,-122.7095795,"SINGLE_FAMILY",NA,2.5,4,2194,79694,NA,"NA",NA,1,0
15549,1911,260000,45.48695755,-122.5867996,"SINGLE_FAMILY",NA,2,3,2447,3920,NA,"NA",NA,NA,0
15550,1992,561000,45.4358902,-122.8056107,"SINGLE_FAMILY","Contemporary",3,3,2220,10890,2,"other",1,1,0
15551,2020,545000,45.44115829,-122.6183624,"SINGLE_FAMILY","Craftsman",2,4,2764,7000,NA,"NA",NA,1,0
15552,2020,369995,45.48633575,-122.4099503,"SINGLE_FAMILY",NA,3,4,1863,3084,NA,"NA",NA,NA,0
15553,1920,499000,45.48475647,-122.6470108,"SINGLE_FAMILY",NA,1,1,1240,6969,NA,"NA",NA,NA,1
15554,2006,787000,45.53744125,-122.6859741,"TOWNHOUSE","Contemporary",3,3,2041,NA,3,"stucco",1,1,1
15555,2016,675000,45.57671738,-122.8565369,"SINGLE_FAMILY","Traditional",4,5,3020,5662,3,"stone",1,1,0
15556,1964,665000,45.40370178,-122.6676407,"SINGLE_FAMILY",NA,2,4,1672,8002,NA,"NA",NA,1,0
15557,1888,625000,45.52131653,-122.6511765,"SINGLE_FAMILY","Victorian",2,3,1951,2613,3,"wood siding",1,NA,1
15558,1992,865000,45.43761063,-122.845047,"SINGLE_FAMILY","Traditional",3,4,3073,21344,2,"cement siding",1,1,0
15559,1963,525500,45.38965988,-122.7431793,"SINGLE_FAMILY","Ranch",2,3,1595,13068,1,"cedar",1,1,0
15560,1907,769900,45.51336288,-122.6335754,"SINGLE_FAMILY","FourSquare",2,3,2383,5662,3,"other",0,1,0
15561,2020,789995,45.44080353,-122.5117416,"SINGLE_FAMILY","Contemporary",3,4,3195,NA,2,"cement siding",1,1,0
15562,1902,797000,45.44457626,-122.6563339,"SINGLE_FAMILY","Cottage",2,3,2619,22215,3,"wood siding",NA,1,1
15563,1970,239000,45.58837891,-122.7563324,"CONDO",NA,1,2,730,NA,1,"lap siding",NA,NA,1
15564,2005,369900,45.49848557,-122.459137,"TOWNHOUSE","Townhouse",3,3,1396,2178,2,"cement siding",1,1,1
15565,1940,90000,45.45084381,-122.5931625,"SINGLE_FAMILY",NA,1.5,3,1384,17980,NA,"NA",NA,1,0
15566,1994,375000,45.53850937,-122.7768478,"CONDO",NA,2,2,1225,NA,1,"cement siding",1,1,0
15567,1903,675000,45.57023239,-122.6542511,"SINGLE_FAMILY","Traditional",3,3,2040,4791,3,"lap siding",NA,NA,0
15568,1979,437000,45.46401596,-122.8437881,"SINGLE_FAMILY","Ranch",3,4,1813,7405,1,"wood siding",1,1,0
15569,1926,555000,45.46376038,-122.7201996,"SINGLE_FAMILY","Traditional",2,3,2484,12196,2,"t-111 siding",0,NA,1
15570,2000,390000,45.48459625,-122.3803787,"SINGLE_FAMILY","Contemporary",3,3,1710,4791,2,"cement siding",1,1,0
15571,2002,475000,45.45051193,-122.834343,"TOWNHOUSE","Townhouse",3,3,1586,3920,2,"stone",1,1,1
15572,2004,550000,45.37556076,-122.7329712,"SINGLE_FAMILY","Traditional",3,3,2369,NA,2,"vinyl siding",1,1,0
15573,1993,480000,45.51763535,-122.8269577,"SINGLE_FAMILY","Ranch",2,3,1376,9147,1,"lap siding",1,1,0
15574,2003,475000,45.32538986,-122.6134033,"SINGLE_FAMILY","Traditional",3,4,2355,8276,2,"cement siding",1,1,0
15575,1949,300000,45.58425903,-122.7166901,"SINGLE_FAMILY",NA,1,3,1414,6200,NA,"NA",NA,NA,0
15576,1971,390000,45.37221909,-122.7660599,"SINGLE_FAMILY","Ranch",1,3,912,6969,1,"t-111 siding",1,NA,0
15577,2017,700000,45.52500916,-122.938797,"SINGLE_FAMILY",NA,3,5,3020,8276,2,"cement siding",1,1,0
15578,2005,620000,45.41432571,-122.7587738,"SINGLE_FAMILY","Craftsman",3,4,2829,7405,2,"cement siding",0,1,0
15579,2013,1100000,45.48175049,-122.6761322,"SINGLE_FAMILY","Traditional",4,4,2901,4791,2,"lap siding",0,1,0
15580,1980,1110000,45.39026642,-122.7111664,"SINGLE_FAMILY","Mid-Century Modern",3,4,3324,10890,3,"lap siding",1,1,1
15581,2020,640734,45.50390625,-122.9416885,"SINGLE_FAMILY","Craftsman",4,5,2885,NA,2,"cement siding",1,1,0
15582,1945,415000,45.42871475,-122.7894287,"SINGLE_FAMILY","Capecod",2,3,1950,14374,3,"man made",0,NA,1
15583,1924,335000,45.47310638,-122.6110382,"SINGLE_FAMILY",NA,2,2,939,8712,NA,"NA",NA,NA,0
15584,1952,1050000,45.42842484,-122.6616974,"SINGLE_FAMILY","Traditional",2,4,4161,27442,2,"wood siding",NA,1,0
15585,1997,615000,45.35363007,-122.8599014,"SINGLE_FAMILY","Traditional",3,4,1976,6534,2,"brick",1,1,0
15586,1994,1900000,45.35844421,-122.7192764,"SINGLE_FAMILY","Farmhouse",4,5,5535,326264,2,"cement siding",1,1,1
15587,1980,227000,45.46880722,-122.7348557,"TOWNHOUSE","Townhouse",2,2,1180,1306,2,"wood siding",0,1,1
15588,1973,620000,45.31489563,-122.5159683,"SINGLE_FAMILY","Ranch",2,3,2024,38332,1,"lap siding",1,1,1
15589,1999,340000,45.48322678,-122.8561554,"SINGLE_FAMILY",NA,2,3,1362,3920,2,"t-111 siding",NA,1,0
15590,1919,1900000,45.51358795,-122.6073761,"SINGLE_FAMILY","Craftsman",4,6,5502,22651,4,"brick",1,1,1
15591,1942,285000,45.51663589,-122.5436935,"SINGLE_FAMILY",NA,1,2,816,4791,1,"cedar",NA,NA,0
15592,1978,446300,45.41925812,-122.6013718,"SINGLE_FAMILY",NA,3,3,1800,8712,3,"brick",0,1,0
15593,2003,3125000,45.51408386,-122.6934509,"SINGLE_FAMILY","Contemporary",7,4,7890,29185,3,"stucco",0,1,1
15594,1996,101000,45.4568634,-122.7083054,"SINGLE_FAMILY",NA,3,3,2156,7532,NA,"NA",NA,1,1
15595,2020,662400,45.4474678,-122.528183,"SINGLE_FAMILY",NA,3,5,3010,6098,2,"cement siding",1,1,0
15596,2021,844713,45.52910614,-122.7969589,"SINGLE_FAMILY","Farmhouse",4,5,2712,NA,3,"cement siding",1,1,0
15597,2007,330000,45.47217178,-122.5881348,"SINGLE_FAMILY",NA,2,3,1056,1742,2,"board & batten siding",NA,NA,0
15598,1991,299000,45.61119461,-122.6705322,"CONDO","Contemporary",1,1,905,NA,1,"lap siding",1,1,1
15599,2003,635000,45.41703415,-122.8117218,"SINGLE_FAMILY","Traditional",4,5,3975,5227,3,"lap siding",1,1,1
15600,1968,610000,45.54940414,-122.5169907,"SINGLE_FAMILY","Mid-Century Modern",4,3,2683,7840,2,"cedar",1,1,0
15601,2005,379950,45.52754974,-122.3968735,"SINGLE_FAMILY",NA,3,4,1947,3049,2,"lap siding",1,1,0
15602,1925,752800,45.54229736,-122.6384888,"SINGLE_FAMILY","Bungalow",2,4,3168,4791,3,"man made",0,1,0
15603,2016,719500,45.57286072,-122.6972351,"SINGLE_FAMILY","Contemporary",3,4,2615,4791,2,"lap siding",1,1,0
15604,1950,412000,45.49501038,-122.4233627,"SINGLE_FAMILY",NA,3,4,2128,4791,2,"stucco",1,NA,0
15605,1951,615000,45.46681213,-122.6191864,"SINGLE_FAMILY","Bungalow",2,5,2320,8276,3,"wood siding",1,1,0
15606,1927,685000,45.54899597,-122.5929642,"SINGLE_FAMILY","Bungalow",3,3,2470,4791,3,"wood siding",NA,1,0
15607,1956,800000,45.50753021,-122.8025894,"SINGLE_FAMILY","Mid-Century Modern",2,4,2282,11325,2,"brick",1,1,0
15608,2002,447500,45.52844238,-122.9193649,"SINGLE_FAMILY","Craftsman",3,3,1622,3049,2,"lap siding",1,1,0
15609,1980,516000,45.53965759,-122.9750977,"SINGLE_FAMILY","Custom Style",3,3,2135,7405,1,"wood siding",1,1,0
15610,2020,603467,45.41257477,-122.7551193,"SINGLE_FAMILY","Contemporary",3,4,2626,4791,2,"cement siding",1,1,1
15611,1940,335000,45.53755188,-122.4408417,"SINGLE_FAMILY","Ranch",1,3,1316,7405,1,"vinyl siding",NA,1,0
15612,2019,575000,45.5745697,-122.8337326,"SINGLE_FAMILY","Traditional",3,3,1744,2613,2,"cement siding",1,1,0
15613,2013,2390000,45.38857269,-122.670845,"SINGLE_FAMILY","Custom Style",6,6,5380,43560,1,"lap siding",1,1,1
15614,2004,505000,45.48163986,-122.387207,"SINGLE_FAMILY","Traditional",3,4,2408,4356,2,"vinyl siding",1,1,1
15615,1924,911000,45.56427765,-122.6415634,"SINGLE_FAMILY","Contemporary",4,4,13035,2613,3,"cedar",1,1,0
15616,1987,750000,45.42242432,-122.7295837,"SINGLE_FAMILY","Traditional",3,4,2553,5227,2,"brick",1,1,0
15617,1944,500000,45.4838295,-122.6100616,"SINGLE_FAMILY","Bungalow",1,2,1587,4791,2,"aluminum siding",0,1,1
15618,1997,529000,45.4756012,-122.6727982,"TOWNHOUSE","Townhouse",3,2,1714,2178,2,"brick",1,1,0
15619,2007,579900,45.45297623,-122.5090714,"SINGLE_FAMILY","Traditional",4,5,3072,7405,3,"cement siding",1,1,1
15620,1963,512500,45.39274216,-122.7384872,"SINGLE_FAMILY","Ranch",2,3,1616,10890,1,"brick",1,0,0
15621,2019,575000,45.56835556,-122.6536636,"SINGLE_FAMILY","Traditional",4,5,2535,NA,3,"cement siding",1,1,0
15622,1965,576000,45.57783508,-122.7221298,"SINGLE_FAMILY","Mid-Century Modern",3,5,2588,5662,2,"wood siding",1,1,0
15623,2001,579900,45.4450531,-122.515892,"SINGLE_FAMILY","Craftsman",3,5,3123,6098,2,"wood siding",1,1,1
15624,1927,850000,45.5304184,-122.6292801,"SINGLE_FAMILY","Colonial",2,3,2910,4791,3,"wood siding",1,1,0
15625,2008,509000,45.56795502,-122.8492966,"SINGLE_FAMILY","Craftsman",3,3,1786,3049,2,"stone",1,1,0
15626,1989,621000,45.43121338,-122.8125763,"SINGLE_FAMILY","Traditional",3,4,2107,10890,2,"brick",1,1,0
15627,1963,334000,45.51322556,-122.4993286,"SINGLE_FAMILY","Ranch",1,3,984,6969,1,"vinyl siding",1,NA,0
15628,1977,540000,45.41392899,-122.6502304,"SINGLE_FAMILY","Ranch",2,3,1656,11761,1,"lap siding",1,1,1
15629,2006,368000,45.52850342,-122.5672836,"TOWNHOUSE","Townhouse",2,3,1411,3049,2,"t-111 siding",0,1,0
15630,2005,560000,45.41303635,-122.6399612,"SINGLE_FAMILY","Craftsman",3,4,2590,5662,2,"man made",1,1,0
15631,1950,515000,45.560215,-122.6163788,"SINGLE_FAMILY","Ranch",2,3,1324,6969,1,"cedar",1,1,0
15632,1999,375000,45.53250504,-122.8902588,"TOWNHOUSE","Townhouse",3,2,1538,2613,2,"cement siding",1,1,0
15633,2006,420000,45.53894424,-122.9264526,"TOWNHOUSE","Townhouse",3,3,1815,3484,2,"cement siding",1,1,0
15634,2014,745000,45.46282196,-122.8856277,"SINGLE_FAMILY","Craftsman",3,4,3913,5227,3,"cement siding",1,1,1
15635,1997,245000,45.47151566,-122.6727676,"CONDO","Contemporary",2,2,1266,NA,2,"cement siding",1,1,1
15636,2020,599900,45.47271729,-122.6207047,"SINGLE_FAMILY","Craftsman",3,3,1693,2613,2,"cement siding",1,1,0
15637,1994,445000,45.48330307,-122.4721375,"SINGLE_FAMILY","Traditional",3,4,2229,8712,2,"wood siding",1,1,0
15638,1974,620000,45.4159584,-123.0557785,"SINGLE_FAMILY","Traditional",3,4,2184,41817,2,"cement siding",0,1,1
15639,1999,436000,45.51791,-122.8903198,"SINGLE_FAMILY",NA,3,3,1399,2613,2,"lap siding",1,NA,0
15640,1990,249900,45.4669838,-122.7203217,"CONDO","Contemporary",2,2,900,NA,1,"cement siding",0,1,1
15641,1975,526000,45.30161667,-122.5603867,"SINGLE_FAMILY","Ranch",2,3,1525,8712,1,"shake siding",1,1,1
15642,1997,500000,45.4759903,-122.4712753,"SINGLE_FAMILY","Contemporary",3,4,2303,6969,2,"wood composite",1,1,0
15643,1937,1410000,45.50906754,-122.6974945,"SINGLE_FAMILY","Traditional",4,4,4461,7405,3,"brick",1,1,0
15644,1976,1725000,45.38863754,-122.6299591,"SINGLE_FAMILY","Contemporary",5,5,3338,14374,3,"stone",1,1,1
15645,1911,355000,45.52959442,-122.7039795,"CONDO","Craftsman",1,1,839,NA,1,"stone",NA,1,1
15646,2006,250000,45.516922,-122.4657745,"CONDO",NA,3,2,1079,NA,2,"cement siding",NA,1,1
15647,1999,295000,45.43355179,-122.8222122,"SINGLE_FAMILY",NA,6,2,1058,NA,NA,"wood frame",NA,1,0
15648,1974,390000,45.47607803,-122.8545837,"SINGLE_FAMILY",NA,2,3,1512,6534,2,"t-111 siding",1,1,0
15649,2019,854900,45.50292206,-122.5987778,"SINGLE_FAMILY","Contemporary",3,4,2480,3484,2,"cement siding",1,1,0
15650,1910,580000,45.50922012,-122.631279,"SINGLE_FAMILY","Bungalow",1,2,1689,3484,2,"asbestos",1,0,0
15651,1893,676000,45.52196121,-122.6439285,"SINGLE_FAMILY","Victorian",2,5,2378,2613,3,"asbestos",NA,0,0
15652,2005,730000,45.46786118,-122.53685,"SINGLE_FAMILY","Custom Style",4,6,4100,8276,3,"stone",1,1,1
15653,1992,1225000,45.39120102,-122.7162018,"SINGLE_FAMILY","Traditional",4,4,3976,17859,2,"brick",1,1,1
15654,2021,360000,45.49384689,-122.5349197,"CONDO",NA,3,3,1432,NA,2,"cement siding",1,NA,0
15655,1924,750000,45.47749329,-122.6761017,"SINGLE_FAMILY","Bungalow",2,3,2214,4791,2,"cedar",0,1,0
15656,2012,604000,45.41692352,-122.6182251,"SINGLE_FAMILY","Ranch",2,3,2026,7840,1,"cement siding",1,1,0
15657,1973,305000,45.50549698,-122.4053879,"SINGLE_FAMILY",NA,2,3,1302,11475,NA,"NA",NA,1,0
15658,1996,440000,45.41770172,-122.6339874,"SINGLE_FAMILY","Dutch Colonial",3,6,2360,9147,NA,"NA",NA,1,0
15659,2020,669408,45.43947983,-122.7938232,"SINGLE_FAMILY","Craftsman",3,4,3068,NA,3,"board & batten siding",1,1,1
15660,2015,545000,45.43178177,-122.6377335,"SINGLE_FAMILY","Craftsman",3,3,2182,4791,2,"board & batten siding",1,1,1
15661,1967,525000,45.53416443,-122.5189514,"SINGLE_FAMILY","Ranch",3,3,2212,8712,2,"lap siding",1,1,0
15662,1948,490000,45.5436058,-122.544693,"SINGLE_FAMILY","Ranch",2,3,1171,12196,1,"aluminum siding",0,1,0
15663,1953,495000,45.52695465,-122.6215744,"SINGLE_FAMILY",NA,1,2,1500,5000,NA,"NA",NA,1,0
15664,1965,365500,45.47780609,-122.5813751,"SINGLE_FAMILY","Ranch",1,3,984,4356,NA,"frame",NA,0,0
15665,2004,385000,45.36212158,-122.8534393,"TOWNHOUSE","Townhouse",3,3,1924,3049,2,"cement siding",1,1,0
15666,2006,880000,45.44035721,-122.5145187,"SINGLE_FAMILY","Traditional",3,4,3841,10890,2,"stone",0,1,1
15667,1993,605000,45.44076157,-122.8421402,"SINGLE_FAMILY","Traditional",4,4,3003,10890,3,"brick",1,1,1
15668,2013,520000,45.49391937,-122.3846664,"SINGLE_FAMILY",NA,3,3,2158,5227,2,"stone",1,1,0
15669,1910,1115000,45.35194778,-122.4308853,"SINGLE_FAMILY","Farmhouse",1,2,1602,2709432,2,"lap siding",0,NA,1
15670,1946,540000,45.56917191,-122.6989136,"SINGLE_FAMILY","Tudor",1,3,2422,4791,3,"aluminum siding",0,1,0
15671,1953,200000,45.36115646,-122.6306152,"SINGLE_FAMILY",NA,2,2,1513,7424,NA,"NA",NA,NA,0
15672,1964,415000,45.48334885,-122.3778763,"SINGLE_FAMILY",NA,3,4,2352,10018,2,"wood siding",1,1,0
15673,1948,365500,45.47565842,-122.5761337,"SINGLE_FAMILY","Cottage",1,2,840,3049,1,"wood siding",NA,NA,0
15674,1994,891000,45.54759216,-122.8022308,"SINGLE_FAMILY","Traditional",4,5,2908,15245,2,"lap siding",1,1,0
15675,2005,485000,45.51162338,-122.8816986,"SINGLE_FAMILY","Craftsman",3,4,2253,3049,3,"cement siding",1,1,1
15676,1939,575000,45.56524658,-122.6537857,"SINGLE_FAMILY","Bungalow",1,2,1752,4356,2,"lap siding",0,0,0
15677,1954,600000,45.40245819,-122.7064056,"SINGLE_FAMILY","Mid-Century Modern",2,2,1219,13068,1,"wood siding",1,1,1
15678,2016,675000,45.50291061,-122.7863007,"SINGLE_FAMILY","NW Contemporary",3,4,2730,6534,2,"cedar",1,1,1
15679,1911,530000,45.47973251,-122.5916824,"SINGLE_FAMILY","Bungalow",2,2,1417,4356,1,"brick",NA,NA,0
15680,1926,360000,45.47568893,-122.5777359,"SINGLE_FAMILY","Bungalow",1,3,1326,5227,2,"wood siding",0,0,0
15681,2001,575000,45.40896606,-122.8229294,"SINGLE_FAMILY",NA,3,5,3403,9147,2,"vinyl siding",1,1,1
15682,2009,430000,45.48553467,-122.8594284,"SINGLE_FAMILY","Contemporary",3,4,1882,3920,2,"wood siding",1,1,0
15683,1979,399900,45.41816711,-122.6521988,"SINGLE_FAMILY",NA,3,4,1640,7405,2,"vinyl siding",NA,NA,1
15684,1972,489000,45.43647385,-122.5477066,"SINGLE_FAMILY","Ranch",3,3,1608,16988,1,"cedar",1,1,1
15685,2020,607817,45.49126816,-122.9117584,"SINGLE_FAMILY","Traditional",2,3,2776,3920,NA,"NA",NA,1,0
15686,1908,759900,45.47072601,-122.4476242,"SINGLE_FAMILY","Craftsman",4,4,3225,98445,3,"wood siding",NA,1,1
15687,1920,689000,45.54616165,-122.6507263,"SINGLE_FAMILY","Bungalow",2,4,3128,4791,2,"wood siding",0,1,0
15688,2006,875000,45.45543289,-122.5115051,"SINGLE_FAMILY","Traditional",4,5,4596,8276,2,"stone",1,1,0
15689,1959,182000,45.59185028,-122.7574768,"CONDO",NA,1,1,521,NA,NA,"NA",NA,NA,0
15690,1980,340000,45.47957611,-122.458046,"SINGLE_FAMILY",NA,2,3,2266,8250,NA,"NA",NA,1,0
15691,1982,370000,45.49604034,-122.4001923,"SINGLE_FAMILY","Ranch",2,3,1186,6969,1,"lap siding",1,NA,0
15692,1972,987500,45.51423645,-122.7384415,"SINGLE_FAMILY","Contemporary",4,5,5109,12632,2,"lap siding",1,1,0
15693,2014,575000,45.49433517,-122.9181213,"SINGLE_FAMILY",NA,3,4,2331,3920,2,"cement siding",1,1,1
15694,2010,360900,45.54850006,-122.5064545,"TOWNHOUSE","Townhouse",3,4,1898,3920,2,"lap siding",1,1,0
15695,1997,440000,45.34621429,-122.8541031,"SINGLE_FAMILY",NA,2,3,1483,4791,1,"cement siding",1,1,0
15696,1973,475000,45.39429855,-122.5795822,"SINGLE_FAMILY",NA,3,4,3102,19602,NA,"NA",NA,1,0
15697,1919,680000,45.51065445,-122.6086273,"SINGLE_FAMILY","Bungalow",2,3,2843,5662,3,"wood siding",0,1,1
15698,1951,295000,45.46633148,-122.7113113,"SINGLE_FAMILY",NA,1.5,2,1280,6473,NA,"NA",NA,1,0
15699,1956,584000,45.49010086,-122.7159042,"SINGLE_FAMILY",NA,2,3,1201,10890,1,"wood siding",1,NA,0
15700,1905,454040,45.41090012,-122.6398392,"SINGLE_FAMILY",NA,2,5,2520,22576,NA,"NA",NA,NA,0
15701,2017,575000,45.49586487,-122.925972,"SINGLE_FAMILY",NA,3,4,2438,3484,2,"cement siding",1,1,0
15702,1945,373500,45.39169312,-122.6480331,"SINGLE_FAMILY","Bungalow",1,2,1092,9583,2,"block",NA,1,1
15703,1929,495000,45.52331161,-122.7003098,"CONDO","Contemporary",1,1,1091,NA,1,"stucco",0,NA,1
15704,1974,550000,45.47028351,-122.5405426,"SINGLE_FAMILY","Ranch",2,3,1766,10454,1,"brick",1,1,0
15705,2003,890000,45.41643906,-122.6033096,"SINGLE_FAMILY","Traditional",10,10,5091,10018,2,"lap siding",1,1,1
15706,1990,1119000,45.43126678,-122.7353058,"SINGLE_FAMILY","Traditional",3,5,3674,7405,2,"brick",1,1,0
15707,2003,930000,45.34963989,-122.8251114,"SINGLE_FAMILY","Traditional",4,4,3910,14374,2,"brick",1,1,1
15708,2000,2000000,45.34457397,-122.669632,"SINGLE_FAMILY","Traditional",5,5,5793,10890,2,"stone",1,1,1
15709,1973,540000,45.41109848,-122.649704,"SINGLE_FAMILY","Daylight Ranch",3,5,2950,8712,2,"brick",1,1,1
15710,1941,280000,45.53559113,-122.436058,"SINGLE_FAMILY",NA,1,2,968,8276,NA,"NA",NA,NA,0
15711,1980,595000,45.37343597,-122.6396713,"SINGLE_FAMILY","Mid-Century Modern",2,3,2301,10018,3,"cedar",1,1,1
15712,2018,515000,45.42494583,-122.8483276,"SINGLE_FAMILY",NA,3,3,1799,3049,2,"cement siding",1,1,1
15713,1997,639000,45.45500565,-122.8519287,"SINGLE_FAMILY","Traditional",3,4,2839,12632,2,"brick",1,1,1
15714,2003,407000,45.52307892,-122.9237442,"SINGLE_FAMILY","Traditional",3,3,1506,3484,2,"cement siding",1,1,1
15715,1944,295000,45.53518677,-122.4142151,"SINGLE_FAMILY","Bungalow",1,3,954,9583,1,"vinyl siding",0,0,1
15716,2002,450000,45.36574936,-122.6451263,"TOWNHOUSE","Townhouse",3,3,2220,2178,2,"cement siding",0,1,1
15717,1958,272500,45.44444656,-122.598732,"SINGLE_FAMILY",NA,1,3,996,8712,NA,"NA",NA,NA,0
